Simulation:,Density Correction
Angle 64,11132.5270162015,13053.2555708002
Angle 64,11153.7282260537,13055.1984998544
Angle 64,11174.924542432,13057.042980459
Angle 64,11196.1159705006,13058.7890356882
Angle 64,11217.3025152666,13060.4366885606
Angle 64,11238.4841815804,13061.9859620414
Angle 64,11259.6609741359,13063.4368790449
Angle 64,11280.8328974708,13064.7894624362
Angle 64,11301.9999559667,13066.0437350338
Angle 64,11323.1621538492,13067.1997196115
Angle 64,11344.3194951888,13068.2574389007
Angle 64,11365.4719839003,13069.2169155924
Angle 64,11386.6196237436,13070.0781723394
Angle 64,11407.7624183235,13070.8412317587
Angle 64,11428.9003710905,13071.5061164334
Angle 64,11450.0334853404,13072.0728489147
Angle 64,11471.161764215,13072.5414517244
Angle 64,11492.285210702,13072.9119473568
Angle 64,11513.4038276355,13073.1843582811
Angle 64,11534.5176176958,13073.3587069432
Angle 64,11555.6265834102,13073.4350157678
Angle 64,11576.7307271527,13073.4133071611
Angle 64,11597.8300511447,13073.2936035121
Angle 64,11618.9245574545,13073.0759271955
Angle 64,11640.0142479985,13072.7603005732
Angle 64,11661.0991245404,13072.346745997
Angle 64,11682.1791886921,13071.83528581
Angle 64,11703.2544419137,13071.2259423493
Angle 64,11724.3248855137,13070.518737948
Angle 64,11745.3905206492,13069.7136949372
Angle 64,11766.451348326,13068.8108356478
Angle 64,11787.5073693991,13067.8101824134
Angle 64,11808.5585845727,13066.7117575716
Angle 64,11829.6049944004,13065.5155834664
Angle 64,11850.6465992854,13064.2216824504
Angle 64,11871.6833994808,13062.8300768868
Angle 64,11892.7153950899,13061.3407891515
Angle 64,11913.742586066,13059.753841635
Angle 64,11934.7649722129,13058.0692567448
Angle 64,11955.7825531853,13056.2870569072
Angle 64,11976.7953284884,13054.4072645695
Angle 64,11997.8032974787,13052.4299022021
Angle 64,12018.8064593639,13050.3549923007
Angle 64,12039.804813203,13048.1825573878
Angle 64,12060.7983579069,13045.9126200155
Angle 64,12081.7870922381,13043.5452027671
Angle 64,12102.7710148112,13041.0803282593
Angle 64,12123.7501240932,13038.5180191444
Angle 64,12144.7244184033,13035.8582981119
Angle 64,12165.6938959134,13033.1011878911
Angle 64,12186.6585546481,13030.2467112528
Angle 64,12207.6183924852,13027.2948910116
Angle 64,12228.5734071554,13024.2457500276
Angle 64,12249.5235962432,13021.0993112088
Angle 64,12270.4689571861,13017.8555975129
Angle 64,12291.4094872758,13014.5146319495
Angle 64,12312.3451836576,13011.076437582
Angle 64,12333.2760433313,13007.5410375297
Angle 64,12354.2020631506,13003.90845497
Angle 64,12375.1232398239,13000.17871314
Angle 64,12396.0395699142,12996.351835339
Angle 64,12416.9510498393,12992.4278449303
Angle 64,12437.8576758722,12988.4067653432
Angle 64,12458.7594441409,12984.288620075
Angle 64,12479.6563506289,12980.0734326931
Angle 64,12500.5483911751,12975.7612268372
Angle 64,12521.4355614743,12971.352026221
Angle 64,12542.3178570772,12966.8458546343
Angle 64,12563.1952733905,12962.242735945
Angle 64,12584.0678056771,12957.5426941014
Angle 64,12604.9354490564,12952.7457531337
Angle 64,12625.7981985043,12947.8519371565
Angle 64,12646.6560488537,12942.8612703704
Angle 64,12667.508994794,12937.7737770644
Angle 64,12688.3570308721,12932.5894816175
Angle 64,12709.2001514919,12927.3084085009
Angle 64,12730.0383509148,12921.9305822803
Angle 64,12750.8716232597,12916.4560276171
Angle 64,12771.6999625032,12910.8847692713
Angle 64,12792.52336248,12905.216832103
Angle 64,12813.3418168826,12899.4522410742
Angle 64,12834.1553192617,12893.5910212515
Angle 64,12854.9638630266,12887.6331978073
Angle 64,12875.7674414447,12881.5787960224
Angle 64,12896.5660476423,12875.4278412877
Angle 64,12917.3596746046,12869.180359106
Angle 64,12938.1483151753,12862.8363750944
Angle 64,12958.9319620576,12856.3959149863
Angle 64,12979.7106078138,12849.8590046328
Angle 64,13000.4842448653,12843.2256700053
Angle 64,13021.2528654934,12836.4959371973
Angle 64,13042.0164618386,12829.6698324262
Angle 64,13062.7750259016,12822.7473820355
Angle 64,13083.5285495425,12815.7286124966
Angle 64,13104.2770244818,12808.6135504111
Angle 64,13125.0204423,12801.4022225123
Angle 64,13145.7587944377,12794.0946556678
Angle 64,13166.4920721962,12786.6908768806
Angle 64,13187.220266737,12779.1909132923
Angle 64,13207.9433690825,12771.5947921837
Angle 64,13228.6613701155,12763.9025409779
Angle 64,13249.3742605799,12756.1141872417
Angle 64,13270.0820310804,12748.2297586879
Angle 64,13290.7846720829,12740.2492831767
Angle 64,13311.4821739143,12732.1727887186
Angle 64,13332.1745267627,12724.0003034755
Angle 64,13352.8617206779,12715.7318557632
Angle 64,13373.5437455707,12707.3674740533
Angle 64,13394.2205912139,12698.9071869748
Angle 64,13414.8922472414,12690.3510233169
Angle 64,13435.5587031494,12681.69901203
Angle 64,13456.2199482953,12672.9511822285
Angle 64,13476.875971899,12664.1075631923
Angle 64,13497.5267630418,12655.168184369
Angle 64,13518.1723106674,12646.1330753758
Angle 64,13538.8126035815,12637.0022660014
Angle 64,13559.4476304519,12627.7757862084
Angle 64,13580.0773798087,12618.4536661347
Angle 64,13600.7018400443,12609.035936096
Angle 64,13621.3209994136,12599.5226265875
Angle 64,13641.9348460335,12589.9137682861
Angle 64,13662.5433678839,12580.209392052
Angle 64,13683.1465528069,12570.4095289313
Angle 64,13703.7443885071,12560.5142101575
Angle 64,13724.3368625521,12550.5234671538
Angle 64,13744.9239623716,12540.4373315349
Angle 64,13765.5056752585,12530.2558351092
Angle 64,13786.0819883681,12519.9790098807
Angle 64,13806.6528887185,12509.6068880509
Angle 64,13827.2183631906,12499.1395020212
Angle 64,13847.7783985282,12488.5768843945
Angle 64,13868.3329813378,12477.9190679774
Angle 64,13888.8820980887,12467.1660857823
Angle 64,13909.4257351131,12456.3179710293
Angle 64,13929.963878606,12445.3747571481
Angle 64,13950.4965146253,12434.3364777806
Angle 64,13971.0236290918,12423.2031667821
Angle 64,13991.5452077891,12411.9748582243
Angle 64,14012.0612363635,12400.6515863963
Angle 64,14032.5717003243,12389.2333858076
Angle 64,14053.0765850437,12377.7202911894
Angle 64,14073.5758757565,12366.1123374974
Angle 64,14094.0695575604,12354.409559913
Angle 64,14114.5576154158,12342.6119938461
Angle 64,14135.0400341459,12330.7196749369
Angle 64,14155.5167984365,12318.7326390579
Angle 64,14175.9878928361,12306.6509223158
Angle 64,14196.4533017559,12294.4745610542
Angle 64,14216.9130094695,12282.2035918551
Angle 64,14237.3670001131,12269.8380515412
Angle 64,14257.8152576855,12257.377977178
Angle 64,14278.2577660478,12244.8234060759
Angle 64,14298.6945089234,12232.1743757924
Angle 64,14319.1254698981,12219.4309241339
Angle 64,14339.5506324198,12206.5930891582
Angle 64,14359.9699797987,12193.6609091764
Angle 64,14380.383495207,12180.634422755
Angle 64,14400.791161679,12167.5136687182
Angle 64,14421.1929621107,12154.2986861498
Angle 64,14441.5888792602,12140.9895143958
Angle 64,14461.978895747,12127.5861930659
Angle 64,14482.3629940526,12114.0887620362
Angle 64,14502.7411565198,12100.4972614511
Angle 64,14523.113365353,12086.8117317255
Angle 64,14543.4796026178,12073.0322135471
Angle 64,14563.839850241,12059.1587478784
Angle 64,14584.1940900107,12045.1913759591
Angle 64,14604.5423035758,12031.1301393079
Angle 64,14624.8844724462,12016.9750797254
Angle 64,14645.2205779924,12002.7262392954
Angle 64,14665.5506014456,11988.383660388
Angle 64,14685.8745238974,11973.9473856613
Angle 64,14706.1923262998,11959.4174580636
Angle 64,14726.503989465,11944.7939208361
Angle 64,14746.8094940652,11930.0768175145
Angle 64,14767.1088206325,11915.2661919319
Angle 64,14787.4019495587,11900.3620882205
Angle 64,14807.6888610953,11885.3645508143
Angle 64,14827.969535353,11870.2736244511
Angle 64,14848.2439523021,11855.0893541751
Angle 64,14868.5120917715,11839.8117853386
Angle 64,14888.7739334495,11824.440963605
Angle 64,14909.0294568828,11808.9769349506
Angle 64,14929.2786414767,11793.4197456673
Angle 64,14949.5214664949,11777.7694423645
Angle 64,14969.7579110594,11762.0260719719
Angle 64,14989.9879541499,11746.1896817415
Angle 64,15010.2115746041,11730.26031925
Angle 64,15030.4287511171,11714.2380324013
Angle 64,15050.6394622416,11698.1228694288
Angle 64,15070.8436863873,11681.9148788978
Angle 64,15091.0414018208,11665.6141097079
Angle 64,15111.2325866656,11649.2206110953
Angle 64,15131.4172189015,11632.7344326352
Angle 64,15151.5952763649,11616.1556242444
Angle 64,15171.7667367479,11599.4842361837
Angle 64,15191.9315775987,11582.72031906
Angle 64,15212.089776321,11565.8639238292
Angle 64,15232.2413101739,11548.9151017985
Angle 64,15252.3861562714,11531.8739046286
Angle 64,15272.5242915827,11514.7403843367
Angle 64,15292.6556929314,11497.5145932984
Angle 64,15312.7803369954,11480.1965842507
Angle 64,15332.898200307,11462.7864102941
Angle 64,15353.0092592521,11445.2841248955
Angle 64,15373.1134900702,11427.6897818904
Angle 64,15393.2108688543,11410.0034354857
Angle 64,15413.3013715501,11392.2251402621
Angle 64,15433.3849739565,11374.3549511766
Angle 64,15453.4616517245,11356.3929235651
Angle 64,15473.5313803575,11338.3391131454
Angle 64,15493.594135211,11320.193576019
Angle 64,15513.6498914917,11301.9563686744
Angle 64,15533.6986242581,11283.6275479894
Angle 64,15553.7403084194,11265.2071712338
Angle 64,15573.7749187357,11246.6952960719
Angle 64,15593.8024298177,11228.0919805656
Angle 64,15613.8228161259,11209.3972831762
Angle 64,15633.8360519711,11190.6112627682
Angle 64,15653.8421115131,11171.733978611
Angle 64,15673.8409687614,11152.765490382
Angle 64,15693.8325975741,11133.7058581696
Angle 64,15713.816971658,11114.5551424753
Angle 64,15733.7940645681,11095.3134042168
Angle 64,15753.7638497074,11075.9807047309
Angle 64,15773.7263003265,11056.5571057759
Angle 64,15793.6813895231,11037.0426695345
Angle 64,15813.6290902421,11017.4374586166
Angle 64,15833.5693752749,10997.7415360622
Angle 64,15853.502217259,10977.954965344
Angle 64,15873.427588678,10958.0778103704
Angle 64,15893.3454618611,10938.1101354881
Angle 64,15913.2558089825,10918.0520054853
Angle 64,15933.1586020614,10897.9034855941
Angle 64,15953.0538129616,10877.664641494
Angle 64,15972.9414133909,10857.3355393139
Angle 64,15992.8213749011,10836.9162456359
Angle 64,16012.6936688871,10816.4068274976
Angle 64,16032.5582665873,10795.8073523953
Angle 64,16052.4151390824,10775.1178882868
Angle 64,16072.2642572956,10754.3385035943
Angle 64,16092.1055919923,10733.4692672078
Angle 64,16111.9391137791,10712.5102484873
Angle 64,16131.764793104,10691.4615172664
Angle 64,16151.5826002558,10670.3231438553
Angle 64,16171.3925053639,10649.0951990433
Angle 64,16191.1944783976,10627.7777541022
Angle 64,16210.9884891658,10606.3708807896
Angle 64,16230.7745073171,10584.8746513513
Angle 64,16250.5525023385,10563.2891385247
Angle 64,16270.3224435559,10541.6144155421
Angle 64,16290.0843001331,10519.8505561334
Angle 64,16309.8380410718,10497.9976345295
Angle 64,16329.583635211,10476.0557254652
Angle 64,16349.3210512266,10454.0249041823
Angle 64,16369.0502576309,10431.9052464332
Angle 64,16388.7712227726,10409.6968284834
Angle 64,16408.483914836,10387.3997271153
Angle 64,16428.1883018407,10365.0140196308
Angle 64,16447.8843516412,10342.5397838549
Angle 64,16467.5720319267,10319.977098139
Angle 64,16487.2513102203,10297.3260413636
Angle 64,16506.9221538787,10274.5866929421
Angle 64,16526.5845300923,10251.7591328237
Angle 64,16546.2384058839,10228.8434414968
Angle 64,16565.8837481091,10205.8396999925
Angle 64,16585.5205234553,10182.7479898873
Angle 64,16605.1486984416,10159.5683933071
Angle 64,16624.7682394183,10136.30099293
Angle 64,16644.3791125664,10112.9458719899
Angle 64,16663.9812838976,10089.5031142799
Angle 64,16683.574719253,10065.9728041555
Angle 64,16703.1593843036,10042.3550265378
Angle 64,16722.7352445495,10018.6498669175
Angle 64,16742.3022653192,9994.85741135775
Angle 64,16761.8604117696,9970.97774649771
Angle 64,16781.4096488856,9947.01095955611
Angle 64,16800.9499414792,9922.95713833458
Angle 64,16820.4812541896,9898.81637122114
Angle 64,16840.0035514823,9874.58874719367
Angle 64,16859.5167976492,9850.27435582343
Angle 64,16879.0209568078,9825.8732872785
Angle 64,16898.5159929008,9801.38563232735
Angle 64,16918.0018696956,9776.81148234233
Angle 64,16937.4785507845,9752.15092930325
Angle 64,16956.9459995833,9727.40406580088
Angle 64,16976.4041793315,9702.57098504059
Angle 64,16995.853053092,9677.65178084586
Angle 64,17015.29258375,9652.64654766193
Angle 64,17034.7227340132,9627.55538055935
Angle 64,17054.1434664112,9602.37837523767
Angle 64,17073.5547432949,9577.11562802903
Angle 64,17092.9565268363,9551.76723590182
Angle 64,17112.348779028,9526.33329646432
Angle 64,17131.7314616827,9500.8139079684
Angle 64,17151.1045364328,9475.20916931322
Angle 64,17170.4679647303,9449.51918004888
Angle 64,17189.8217078456,9423.74404038015
Angle 64,17209.165726868,9397.88385117023
Angle 64,17228.4999827047,9371.93871394445
Angle 64,17247.8244360806,9345.90873089401
Angle 64,17267.1390475378,9319.79400487978
Angle 64,17286.4437774351,9293.59463943606
Angle 64,17305.7385859478,9267.31073877433
Angle 64,17325.0234330673,9240.94240778712
Angle 64,17344.2982786003,9214.48975205175
Angle 64,17363.563082169,9187.95287783419
Angle 64,17382.81780321,9161.3318920929
Angle 64,17402.0624009746,9134.62690248264
Angle 64,17421.2968345278,9107.83801735838
Angle 64,17440.5210627482,9080.96534577911
Angle 64,17459.7350443276,9054.00899751178
Angle 64,17478.9387377706,9026.96908303515
Angle 64,17498.1321013941,8999.8457135437
Angle 64,17517.315093327,8972.63900095155
Angle 64,17536.4876715096,8945.34905789642
Angle 64,17555.6497936936,8917.97599774347
Angle 64,17574.8014174415,8890.51993458937
Angle 64,17593.9425001261,8862.98098326615
Angle 64,17613.0729989303,8835.35925934523
Angle 64,17632.1928708467,8807.65487914138
Angle 64,17651.3020726772,8779.86795971671
Angle 64,17670.4005610326,8751.99861888464
Angle 64,17689.4882923321,8724.04697521397
Angle 64,17708.5652228035,8696.01314803281
Angle 64,17727.631308482,8667.8972574327
Angle 64,17746.6865052105,8639.69942427255
Angle 64,17765.730768639,8611.41977018278
Angle 64,17784.7640542243,8583.05841756928
Angle 64,17803.7863172296,8554.61548961755
Angle 64,17822.7975127243,8526.09111029671
Angle 64,17841.7975955833,8497.48540436361
Angle 64,17860.7865204871,8468.79849736692
Angle 64,17879.7642419214,8440.03051565119
Angle 64,17898.7307141765,8411.18158636101
Angle 64,17917.6858913473,8382.25183744503
Angle 64,17936.6297273325,8353.24139766018
Angle 64,17955.5621758351,8324.15039657571
Angle 64,17974.4831903614,8294.97896457737
Angle 64,17993.3927242209,8265.72723287149
Angle 64,18012.290730526,8236.3953334892
Angle 64,18031.1771621919,8206.98339929053
Angle 64,18050.0519719361,8177.49156396854
Angle 64,18068.9151122781,8147.91996205354
Angle 64,18087.7665355392,8118.26872891721
Angle 64,18106.6061938424,8088.5380007768
Angle 64,18125.4340391118,8058.72791469926
Angle 64,18144.2500230728,8028.83860860546
Angle 64,18163.0540972512,7998.87022127437
Angle 64,18181.8462129736,7968.82289234723
Angle 64,18200.6263213668,7938.69676233171
Angle 64,18219.3943733577,7908.4919726062
Angle 64,18238.1503196732,7878.20866542389
Angle 64,18256.8941108394,7847.84698391705
Angle 64,18275.6256971824,7817.40707210119
Angle 64,18294.345028827,7786.88907487929
Angle 64,18313.0520556973,7756.29313804598
Angle 64,18331.7467275163,7725.61940829176
Angle 64,18350.4289938054,7694.86803320721
Angle 64,18369.0988038847,7664.03916128718
Angle 64,18387.7561068727,7633.13294193502
Angle 64,18406.4008516857,7602.14952546676
Angle 64,18425.0329870384,7571.08906311535
Angle 64,18443.6524614431,7539.95170703484
Angle 64,18462.2592232101,7508.7376103046
Angle 64,18480.8532204472,7477.44692693353
Angle 64,18499.4344010596,7446.07981186423
Angle 64,18518.00271275,7414.63642097723
Angle 64,18536.5581030186,7383.11691109519
Angle 64,18555.1005191625,7351.52143998705
Angle 64,18573.6299082761,7319.85016637228
Angle 64,18592.1462172508,7288.10324992503
Angle 64,18610.6493927752,7256.28085127831
Angle 64,18629.1393813346,7224.38313202818
Angle 64,18647.6161292114,7192.41025473791
Angle 64,18666.0795824848,7160.36238294217
Angle 64,18684.529687031,7128.23968115116
Angle 64,18702.9663885228,7096.04231485478
Angle 64,18721.3896324303,7063.77045052677
Angle 64,18739.7993640201,7031.42425562885
Angle 64,18758.1955283557,6999.00389861486
Angle 64,18776.5780702979,6966.50954893485
Angle 64,18794.9469345041,6933.94137703924
Angle 64,18813.3020654288,6901.2995543829
Angle 64,18831.6434073239,6868.58425342922
Angle 64,18849.9709042381,6835.79564765424
Angle 64,18868.2845000175,6802.93391155069
Angle 64,18886.5841383058,6769.99922063206
Angle 64,18904.8697625438,6736.99175143664
Angle 64,18923.1413159703,6703.91168153157
Angle 64,18941.3987416216,6670.75918951685
Angle 64,18959.641982332,6637.53445502938
Angle 64,18977.870980734,6604.23765874689
Angle 64,18996.0856792582,6570.86898239199
Angle 64,19014.2860201337,6537.4286087361
Angle 64,19032.4719453882,6503.91672160338
Angle 64,19050.6433968485,6470.3335058747
Angle 64,19068.8003161402,6436.67914749156
Angle 64,19086.9426446886,6402.95383345993
Angle 64,19105.0703237182,6369.15775185418
Angle 64,19123.1832942539,6335.29109182093
Angle 64,19141.2814971203,6301.35404358287
Angle 64,19159.3648729428,6267.34679844261
Angle 64,19177.4333621475,6233.26954878644
Angle 64,19195.4869049617,6199.12248808816
Angle 64,19213.5254414142,6164.90581091277
Angle 64,19231.5489113355,6130.61971292026
Angle 64,19249.5572543585,6096.26439086928
Angle 64,19267.5504099187,6061.84004262086
Angle 64,19285.5283172547,6027.34686714203
Angle 64,19303.4909154085,5992.78506450947
Angle 64,19321.4381432261,5958.15483591312
